phone,email_id,school,grade,source,Submitted At
911100221677,s2m_test_20686@tests2m.com,Al Burooj International School,Grade 1,TEB2BSMS,4/19/20 5:12
911100221151,s2m_test_20687@tests2m.com,K.L.E School ankali,Grade 4,ntfuiuser,4/19/20 6:06
911100221606,s2m_test_20610@tests2m.com,Delhi public school,Grade 3,TEB12SMS,4/19/20 6:42
911100221678,s2m_test_20688@tests2m.com,K.L.E,Grade 4,ntfuiuser,4/19/20 6:54
911100221584,s2m_test_20588@tests2m.com,kamala niketan Montessori school,Grade 4,TEB2BSMS,4/19/20 7:12
911100221584,s2m_test_20588@tests2m.com,Kamala niketan Montessori school,Grade 4,TEB2BSMS,4/19/20 7:20
911100221679,s2m_test_20689@tests2m.com,KLE School GADAG,Grade 1,TEB3SMS,4/19/20 8:29
911100221680,s2m_test_20690@tests2m.com,Nunglen Yangzi,Grade 3,TEB3SMS,4/19/20 8:42
911100221485,s2m_test_20489@tests2m.com,Sishya,Grade 2,TEB3SMS,4/19/20 9:02
911100221681,s2m_test_20691@tests2m.com,DPS,Grade 1,TEB3SMS,4/19/20 9:16
911100221682,s2m_test_20692@tests2m.com,Kerala Public School gamharia,Grade 2,lastchance,4/19/20 9:17
911100221662,s2m_test_20671@tests2m.com,vijay kids krishnagiri,Grade 1,TEB3SMS,4/19/20 10:43
911100221683,s2m_test_20693@tests2m.com,St.peters high school,Grade 3,TEB3SMS,4/19/20 11:23
911100221502,s2m_test_20506@tests2m.com,Lettal angel,Grade 1,TEB3SMS,4/19/20 11:57
911100221684,s2m_test_20694@tests2m.com,KAMALA NIKETAN MONTESSORI SCHOOL,Grade 1,rfmsms,4/19/20 11:59
911100221657,s2m_test_20665@tests2m.com,Braintree lnternational school,Grade 3,TEB11SMS,4/19/20 12:15
911100221685,s2m_test_20695@tests2m.com,Kamalaniketan Montessori school,Grade 4,TEB2ASMS,4/19/20 12:15
911100221686,s2m_test_20696@tests2m.com,N. S. N matriculation. Chrompet,Grade 3,TEB3SMS,4/19/20 12:22
911100221470,s2m_test_20474@tests2m.com,"SRV Public School, Trichy",Grade 2,TEB2BSMS,4/19/20 12:28
911100221687,s2m_test_20697@tests2m.com,MSB pune,Grade 3,TEB12SMS,4/19/20 12:48
911100221576,s2m_test_20579@tests2m.com,B.D.M. International,Grade 3,TEB3SMS,4/19/20 12:48
911100221688,s2m_test_20698@tests2m.com,Aakruthi school nagol,Grade 4,TEB3SMS,4/19/20 13:08
911100221689,s2m_test_20699@tests2m.com,Edify,Grade 2,TEB3SMS,4/19/20 13:47
911100221690,s2m_test_20700@tests2m.com,Vandana soni,Grade 3,TEB11SMS,4/19/20 14:09
911100221691,s2m_test_20701@tests2m.com,Knms,Grade 4,TEB2ASMS,4/19/20 14:14
911100221657,s2m_test_20665@tests2m.com,Braintree International School,Grade 3,TEB11SMS,4/19/20 14:19
911100221692,s2m_test_20702@tests2m.com,Al Brooj International School,Grade 2,rfmsms,4/19/20 14:37
911100221693,s2m_test_20703@tests2m.com,Alburooj international school,Grade 4,TEB2ASMS,4/19/20 14:41
911100221694,s2m_test_20704@tests2m.com,N.S.N Memorial,Grade 4,TEB11SMS,4/19/20 15:02
911100221695,s2m_test_20705@tests2m.com,Rankers techno school,Grade 4,TEB3SMS,4/19/20 15:22
911100221696,s2m_test_20706@tests2m.com,"Delhi Public School , Howrah",Grade 1,rfmsms,4/19/20 16:30
911100221697,s2m_test_20707@tests2m.com,Sri kumaran's  children 's  home,Grade 2,TEB2ASMS,4/19/20 16:32
911100221698,s2m_test_20708@tests2m.com,NSN,Grade 1,TEB2BSMS,4/19/20 17:46
911100221699,s2m_test_20709@tests2m.com,Delhi public school Bangalore North,Grade 4,ntfpush,4/19/20 17:49
911100221700,s2m_test_20710@tests2m.com,DPS megacity,Grade 4,rfmsms,4/19/20 18:15
911100221701,s2m_test_20711@tests2m.com,"DPS Megacity, kolkata",Grade 4,TEB3SMS,4/19/20 19:49
911100221702,s2m_test_20712@tests2m.com,Cms,Grade 1,TEB2ASMS,4/20/20 3:13
911100221703,s2m_test_20713@tests2m.com,Dps megacity school,Grade 1,TEB3SMS,4/20/20 3:47
911100221704,s2m_test_20714@tests2m.com,K L E International school,Grade 2,TEB4SMS,4/20/20 4:03
911100221705,s2m_test_20715@tests2m.com,Manjusri Public School,Grade 4,TEB4SMS,4/20/20 4:04
911100221706,s2m_test_20716@tests2m.com,SRM public school,Grade 3,TEB4SMS,4/20/20 4:04
911100221707,s2m_test_20717@tests2m.com,Mahatma,Grade 3,TEB4SMS,4/20/20 4:05
911100221708,s2m_test_20718@tests2m.com,Rock wood international school,Grade 4,TEB4SMS,4/20/20 4:06
911100221709,s2m_test_20719@tests2m.com,Maple tree school,Grade 3,TEB4SMS,4/20/20 4:06
911100221710,s2m_test_20720@tests2m.com,CMS Lucknow,Grade 2,TEB4SMS,4/20/20 4:06
911100221711,s2m_test_20721@tests2m.com,Shree Ghanshyam Parthe,Grade 1,TEB4SMS,4/20/20 4:08
911100221712,s2m_test_20722@tests2m.com,Delhi public school megacity  kolkata,Grade 4,TEB4SMS,4/20/20 4:09
911100221713,s2m_test_20723@tests2m.com,Rankers e techno school,Grade 4,TEB12SMS,4/20/20 4:13
911100221714,s2m_test_20724@tests2m.com,"ASIAN CHRISTIAN HIGH SCHOOL, HOSUR.",Grade 1,TEB4SMS,4/20/20 4:13
911100221715,s2m_test_20725@tests2m.com,Delhi Public School,Grade 3,TEB4SMS,4/20/20 4:14
911100221716,s2m_test_20726@tests2m.com,HOLY ANGEL SCHOOL,Grade 4,TEB4SMS,4/20/20 4:14
911100221716,s2m_test_20726@tests2m.com,HOLY ANGEL SCHOOL,Grade 2,TEB4SMS,4/20/20 4:16
911100221717,s2m_test_20727@tests2m.com,The shri Ram Universal school,Grade 2,TEB4SMS,4/20/20 4:17
911100221718,s2m_test_20728@tests2m.com,Kamala niketan Montessori School,Grade 2,TEB4SMS,4/20/20 4:18
911100221719,s2m_test_20729@tests2m.com,Rudraksha Khasnobis,Grade 4,TEB4SMS,4/20/20 4:18
911100221720,s2m_test_20730@tests2m.com,Edify school,Grade 1,TEB4SMS,4/20/20 4:21
911100221721,s2m_test_20731@tests2m.com,RGBS,Grade 4,TEB4SMS,4/20/20 4:22
911100221722,s2m_test_20732@tests2m.com,Parvathy's Anugrahaa International School,Grade 4,TEB4SMS,4/20/20 4:23
911100221723,s2m_test_20733@tests2m.com,Cca,Grade 2,TEB4SMS,4/20/20 4:24
911100221724,s2m_test_20734@tests2m.com,"Delhi public school , megacity",Grade 2,TEB4SMS,4/20/20 4:25
911100221725,s2m_test_20735@tests2m.com,KLE school,Grade 2,TEB4SMS,4/20/20 4:27
911100221726,s2m_test_20736@tests2m.com,Delhi public school Bangalore north,Grade 4,TEB4SMS,4/20/20 4:28
911100221727,s2m_test_20737@tests2m.com,Dav girls senior secondary school,Grade 2,TEB4SMS,4/20/20 4:31
911100221728,s2m_test_20738@tests2m.com,Sangamanath cbse school mdl,Grade 3,nlusms,4/20/20 4:33
911100221729,s2m_test_20739@tests2m.com,S.R.W.S HIGH SCHOOL,Grade 1,TEB4SMS,4/20/20 4:34
911100221730,s2m_test_20740@tests2m.com,Kamala Niketan Montessori school,Grade 2,TEB4SMS,4/20/20 4:34
911100221731,s2m_test_20741@tests2m.com,Dps,Grade 1,TEB4SMS,4/20/20 4:35
911100221728,s2m_test_20738@tests2m.com,Triveni education society mdl,Grade 3,nlusms,4/20/20 4:37
911100221732,s2m_test_20742@tests2m.com,DPS Megacity,Grade 1,TEB4SMS,4/20/20 4:37
911100221733,s2m_test_20743@tests2m.com,Akshar,Grade 3,T1KRMSMS,4/20/20 4:37
911100221734,s2m_test_20744@tests2m.com,Maple tree school,Grade 1,TEB4SMS,4/20/20 4:37
911100221735,s2m_test_20745@tests2m.com,DAV Boys Senior Secondary School,Grade 2,TEB4SMS,4/20/20 4:37
911100221736,s2m_test_20746@tests2m.com,Shorya,Grade 4,TEB4SMS,4/20/20 4:41
911100221737,s2m_test_20747@tests2m.com,Euro School,Grade 4,TEB4SMS,4/20/20 4:41
911100221738,s2m_test_20748@tests2m.com,The Gurukul,Grade 2,TEB4SMS,4/20/20 4:47
911100221739,s2m_test_20749@tests2m.com,Holy Angel school,Grade 3,TEB4SMS,4/20/20 4:48
911100221740,s2m_test_20750@tests2m.com,DSE attapur Hyderabad,Grade 4,TEB4SMS,4/20/20 4:49
911100221741,s2m_test_20751@tests2m.com,SRM PUBLIC SCHOOL,Grade 4,TEB4SMS,4/20/20 4:53
911100221742,s2m_test_20752@tests2m.com,"RCIS, kalyannagar",Grade 1,nlusms,4/20/20 4:58
911100221743,s2m_test_20753@tests2m.com,Asian Christian High School,Grade 4,TEB4SMS,4/20/20 4:58
911100221744,s2m_test_20754@tests2m.com,srm public school,Grade 2,TEB4SMS,4/20/20 4:59
911100221745,s2m_test_20755@tests2m.com,Delhi Public School Bangalore East,Grade 2,TEB4SMS,4/20/20 5:01
911100221746,s2m_test_20756@tests2m.com,St.Paul's School,Grade 1,nlusms,4/20/20 5:02
911100221747,s2m_test_20757@tests2m.com,A.M.Jain School,Grade 3,TEB4SMS,4/20/20 5:05
911100221748,s2m_test_20758@tests2m.com,Samishti,Grade 2,TEB4SMS,4/20/20 5:05
911100221749,s2m_test_20759@tests2m.com,"sri sri ravishankar vidhya mandir, surat",Grade 1,TEB12SMS,4/20/20 5:07
911100221750,s2m_test_20760@tests2m.com,DPS megacity,Grade 3,TEB4SMS,4/20/20 5:10
911100221430,s2m_test_20761@tests2m.com,Excel Global school,Grade 4,rfmsms,4/20/20 5:10
911100221751,s2m_test_20762@tests2m.com,Salt lake shiksha niketan,Grade 2,TEB4SMS,4/20/20 5:12
911100221752,s2m_test_20763@tests2m.com,A.M.Jain School,Grade 3,TEB4SMS,4/20/20 5:13
911100221753,s2m_test_20764@tests2m.com,Sri Kumarans,Grade 2,TEB4SMS,4/20/20 5:14
911100221754,s2m_test_20765@tests2m.com,DPS SOUTH,Grade 2,TEB4SMS,4/20/20 5:14
911100221755,s2m_test_20766@tests2m.com,Akshar,Grade 2,TEB4SMS,4/20/20 5:15
911100221756,s2m_test_20767@tests2m.com,sri kumarans childrens academy,Grade 2,TEB4SMS,4/20/20 5:16
911100221757,s2m_test_20768@tests2m.com,Kamala niketan montessori school,Grade 1,TEB4SMS,4/20/20 5:21
911100221758,s2m_test_20769@tests2m.com,City Montessory School,Grade 3,TEB4SMS,4/20/20 5:24
911100221744,s2m_test_20754@tests2m.com,srm public school,Grade 2,TEB4SMS,4/20/20 5:27
911100221759,s2m_test_20770@tests2m.com,Sri Aurobindo International School,Grade 3,TEB3SMS,4/20/20 5:27
911100221760,s2m_test_20771@tests2m.com,Asian christian high school,Grade 4,TEB4SMS,4/20/20 5:27
911100221761,s2m_test_20772@tests2m.com,Kamala Niketan School,Grade 2,nlusms,4/20/20 5:33
911100221762,s2m_test_20773@tests2m.com,Sacred heart sr.sec. school,Grade 4,TEB4SMS,4/20/20 5:33
911100221763,s2m_test_20774@tests2m.com,Euroschool,Grade 4,TEB4SMS,4/20/20 5:39
911100221764,s2m_test_20775@tests2m.com,Mahavir institute,Grade 3,TEB11SMS,4/20/20 5:39
911100221765,s2m_test_20776@tests2m.com,Auden,Grade 4,TEB4SMS,4/20/20 5:40
911100221766,s2m_test_20777@tests2m.com,City Montessori school,Grade 3,T1KRMSMS,4/20/20 5:47
911100221767,s2m_test_20778@tests2m.com,Saint Paul's School,Grade 3,nlusms,4/20/20 5:49
911100221194,s2m_test_20195@tests2m.com,Braintree International school,Grade 4,TEB11SMS,4/20/20 5:50
911100221768,s2m_test_20779@tests2m.com,Delhi Public School,Grade 2,TEB4SMS,4/20/20 5:50
911100221769,s2m_test_20780@tests2m.com,SRM Public school,Grade 2,TEB4SMS,4/20/20 5:52
911100221770,s2m_test_20781@tests2m.com,DPS east,Grade 3,rfmsms,4/20/20 5:54
911100221771,s2m_test_20782@tests2m.com,Brilliant national school,Grade 2,TEB4SMS,4/20/20 6:03
911100221760,s2m_test_20771@tests2m.com,Asian christian high school,Grade 4,TEB4SMS,4/20/20 6:03
911100221772,s2m_test_20783@tests2m.com,Green valley English school,Grade 1,TEB4SMS,4/20/20 6:13
911100221773,s2m_test_20784@tests2m.com,Scad,Grade 4,TEB3SMS,4/20/20 6:14
911100221760,s2m_test_20771@tests2m.com,Asian christian high school,Grade 4,TEB4SMS,4/20/20 6:15
911100221774,s2m_test_20785@tests2m.com,Army public school,Grade 4,TEB4SMS,4/20/20 6:16
911100221760,s2m_test_20771@tests2m.com,Asian christian high school,Grade 4,TEB4SMS,4/20/20 6:17
911100221584,s2m_test_20588@tests2m.com,Kamala niketan Montessori school,Grade 2,TEB11SMS,4/20/20 6:25
911100221775,s2m_test_20786@tests2m.com,Sangam school,Grade 3,TEB2ASMS,4/20/20 6:25
911100221776,s2m_test_20787@tests2m.com,Saint Paul school,Grade 3,nlusms,4/20/20 6:30
911100221777,s2m_test_20788@tests2m.com,Aakruthi techno school,Grade 4,TEB4SMS,4/20/20 6:34
911100221716,s2m_test_20789@tests2m.com,HOLY ANGEL SCHOOL,Grade 2,TEB4SMS,4/20/20 6:43
911100221778,s2m_test_20790@tests2m.com,Green wood high school,Grade 3,rfmsms,4/20/20 7:01
911100221779,s2m_test_20791@tests2m.com,Aayaan Bhardwaj,Grade 1,TEB4SMS,4/20/20 7:09
911100221779,s2m_test_20791@tests2m.com,The Shri Ram Universal School,Grade 1,TEB4SMS,4/20/20 7:11
911100221780,s2m_test_20792@tests2m.com,Sri Vijay vidyalaya higher secondary school,Grade 1,TEB4SMS,4/20/20 7:19
911100221781,s2m_test_20793@tests2m.com,Delhi School of Excellence-Attapur,Grade 3,nlusms,4/20/20 7:22
911100221782,s2m_test_20794@tests2m.com,Rankers school uppal,Grade 1,nlusms,4/20/20 7:26
911100221783,s2m_test_20795@tests2m.com,Delhi public school,Grade 1,TEB4SMS,4/20/20 7:27
911100221784,s2m_test_20796@tests2m.com,Maps,Grade 4,TEB4SMS,4/20/20 7:35
911100221785,s2m_test_20797@tests2m.com,City Montessori school lucknow up,Grade 4,TEB4SMS,4/20/20 7:47
911100221786,s2m_test_20798@tests2m.com,Kumarns,Grade 4,TEB4SMS,4/20/20 7:57
911100221787,s2m_test_20799@tests2m.com,Jyotirmoy Sanyal,Grade 2,ntfuiuser,4/20/20 8:07
911100221788,s2m_test_20800@tests2m.com,DPS Electronic city bangalore,Grade 1,rfmsms,4/20/20 8:10
911100221789,s2m_test_20801@tests2m.com,Children academy,Grade 4,TEB4SMS,4/20/20 8:12
911100221790,s2m_test_20802@tests2m.com,The Shriram universal school,Grade 3,TEB4SMS,4/20/20 8:17
911100221791,s2m_test_20803@tests2m.com,Aakruti i-techno,Grade 1,TEB4SMS,4/20/20 8:23
911100221792,s2m_test_20804@tests2m.com,Amrit vidyalaya,Grade 2,rfmsms,4/20/20 8:58
911100221792,s2m_test_20805@tests2m.com,Amrit Vidhyalaya Aata alava,Grade 2,rfmsms,4/20/20 9:04
911100221317,s2m_test_20318@tests2m.com,Dps,Grade 2,TEB2ASMS,4/20/20 9:11
911100221793,s2m_test_20806@tests2m.com,The Crossword School,Grade 4,TEB4SMS,4/20/20 9:46
911100221794,s2m_test_20807@tests2m.com,Muhammad Maseeulla,Grade 1,rfmsms,4/20/20 9:52
911100221744,s2m_test_20754@tests2m.com,srm public school,Grade 4,TEB4SMS,4/20/20 10:16
911100221795,s2m_test_20808@tests2m.com,Kulachi hansraj model school,Grade 2,ntfuiuser,4/20/20 10:37
911100221743,s2m_test_20753@tests2m.com,Asian Christian High School,Grade 4,TEB4SMS,4/20/20 10:45
911100221796,s2m_test_20809@tests2m.com,Amrit vidyalaya,Grade 4,TEB4SMS,4/20/20 10:48
911100221797,s2m_test_20810@tests2m.com,k l e English medium school savadatti,Grade 2,rfmsms,4/20/20 11:31
911100221798,s2m_test_20810@tests2m.com,K. L. E English medium school Savadatti,Grade 4,rfmsms,4/20/20 11:36
911100221799,s2m_test_20811@tests2m.com,Kamala Niketan Montessori School,Grade 3,TEB4SMS,4/20/20 11:42
911100221800,s2m_test_20812@tests2m.com,Pssenioursecondaryschool,Grade 2,TEB4SMS,4/20/20 11:51
911100221801,s2m_test_20813@tests2m.com,DPS,Grade 3,TEB4SMS,4/20/20 11:51
911100221802,s2m_test_20814@tests2m.com,Maple tree,Grade 4,TEB4SMS,4/20/20 11:57
911100221803,s2m_test_20815@tests2m.com,City Montessori school,Grade 2,T1KRMSMS,4/20/20 13:09
911100221804,s2m_test_20816@tests2m.com,NSN Matriculation School  chitlapakkam,Grade 3,TEB4SMS,4/20/20 13:19
911100221805,s2m_test_20817@tests2m.com,Ananya Singh,Grade 3,T1KRMSMS,4/20/20 13:24
911100221806,s2m_test_20818@tests2m.com,Delhi World Public School,Grade 1,TEB4SMS,4/20/20 13:33
911100221807,s2m_test_20819@tests2m.com,The shri ram universal school jammu,Grade 1,TEB4SMS,4/20/20 13:31
911100221808,s2m_test_20820@tests2m.com,NSN,Grade 3,TEB4SMS,4/20/20 13:59
911100221809,s2m_test_20821@tests2m.com,B.D.M.INTERNATIONAL,Grade 4,T1KRMSMS,4/20/20 14:07
911100221810,s2m_test_20822@tests2m.com,APS DELHI CANTT,Grade 2,TEB3SMS,4/20/20 14:13
911100221811,s2m_test_20823@tests2m.com,TSUS SAMBA,Grade 3,TEB4SMS,4/20/20 14:34
911100221812,s2m_test_20824@tests2m.com,"DELHI PUBLIC SCHOOL MEGACITY, KOLKATA",Grade 4,TEB4SMS,4/20/20 14:44
911100221813,s2m_test_20825@tests2m.com,Shri ram universi,Grade 1,TEB4SMS,4/20/20 14:46
911100221814,s2m_test_20826@tests2m.com,BANYAN INTERNATIONAL SCHOOL,Grade 4,TEB3SMS,4/20/20 14:51
911100221815,s2m_test_20827@tests2m.com,Amrit vidhyalaya,Grade 4,TEB3SMS,4/20/20 15:15
911100221816,s2m_test_20828@tests2m.com,City Montessori school,Grade 4,TEB4SMS,4/20/20 15:53
911100221817,s2m_test_20829@tests2m.com,P.s.senior secondary school,Grade 4,rfmsms,4/20/20 16:01
911100221818,s2m_test_20830@tests2m.com,Delhi public school megacity kolkata,Grade 4,TEB4SMS,4/20/20 16:06
911100221819,s2m_test_20831@tests2m.com,NSN matriculation hr sec school,Grade 1,TEB11SMS,4/20/20 16:23
911100221820,s2m_test_20832@tests2m.com,Oberoi International School,Grade 1,TEB4SMS,4/21/20 1:24
911100221821,s2m_test_20833@tests2m.com,Rankarsschool,Grade 1,TEB4SMS,4/21/20 3:54
911100221767,s2m_test_20778@tests2m.com,Saint Paul's School,Grade 3,nlusms,4/21/20 4:31
911100221767,s2m_test_20778@tests2m.com,Saint Paul's School,Grade 3,nlusms,4/21/20 4:39
911100221822,s2m_test_20834@tests2m.com,Kle English Medium school manjunath nagara,Grade 4,rfmsms,4/21/20 4:43
911100221823,s2m_test_20835@tests2m.com,BDM International school,Grade 2,TEB4SMS,4/21/20 4:58
911100221470,s2m_test_20836@tests2m.com,SRV School Trichy,Grade 2,TEB2BSMS,4/21/20 5:36
911100221824,s2m_test_20837@tests2m.com,Anandniketan Maninagar,Grade 4,TEB4SMS,4/21/20 5:46
911100221816,s2m_test_20828@tests2m.com,City Montessori school,Grade 4,TEB4SMS,4/21/20 5:57
911100221825,s2m_test_20838@tests2m.com,"Cms campus-II gomti nagar,lko",Grade 2,TEB3SMS,4/21/20 6:14
911100221826,s2m_test_20839@tests2m.com,"KLE Society English medium school, Gadag",Grade 4,rfmsms,4/21/20 6:25
911100221827,s2m_test_20840@tests2m.com,Shri Ram universal school,Grade 4,TEB3SMS,4/21/20 6:32
911100221826,s2m_test_20839@tests2m.com,"KLE Society English medium school, Gadag",Grade 4,rfmsms,4/21/20 6:39
911100221713,s2m_test_20723@tests2m.com,Rankers school,Grade 4,TEB12SMS,4/21/20 6:56
911100221568,s2m_test_20841@tests2m.com,Nsn matriculation school,Grade 1,TEB3SMS,4/21/20 7:13
911100221828,s2m_test_20842@tests2m.com,Samashti international school,Grade 2,TEB4SMS,4/21/20 7:39
911100221829,s2m_test_20843@tests2m.com,Shri Ram universal School Jammu,Grade 2,TEB4SMS,4/21/20 8:02
911100221830,s2m_test_20844@tests2m.com,Vidhya sagar global school,Grade 1,TEB3SMS,4/21/20 8:36
911100221830,s2m_test_20844@tests2m.com,Vidhya sagar global school,Grade 1,TEB3SMS,4/21/20 8:37
911100221831,s2m_test_20845@tests2m.com,Sishya school,Grade 2,TEB4SMS,4/21/20 10:08
911100221832,s2m_test_20846@tests2m.com,Kamalsnikethan cbse,Grade 4,TEB3SMS,4/21/20 11:07
911100221804,s2m_test_20816@tests2m.com,Nsnmatriculation chitlapakkam,Grade 3,TEB4SMS,4/21/20 11:27
911100221833,s2m_test_20847@tests2m.com,"Sri Sri Ravishankar Vidhya Mandir, Indore",Grade 2,ot,4/21/20 14:23
911100221834,s2m_test_20848@tests2m.com,Delhi public school,Grade 2,TEB3SMS,4/21/20 15:17
911100221835,s2m_test_20849@tests2m.com,"Delhi World Public School, zirakpur",Grade 3,TEB4SMS,4/21/20 15:24
911100221836,s2m_test_20850@tests2m.com,DPS Bangalore North,Grade 1,TEB4SMS,4/21/20 17:32
911100221701,s2m_test_20711@tests2m.com,"DPS Megacity, kolkata",Grade 4,TEB4SMS,4/21/20 19:50
911100221837,s2m_test_20851@tests2m.com,St brittos,Grade 1,TEB5SMS,4/22/20 3:32
911100221838,s2m_test_20852@tests2m.com,Ithaka international,Grade 1,TEB5SMS,4/22/20 3:33
911100221839,s2m_test_20853@tests2m.com,Delhi public school junior,Grade 1,TEB5SMS,4/22/20 3:33
911100221840,s2m_test_20854@tests2m.com,S N K,Grade 3,TEB5SMS,4/22/20 3:33
911100221841,s2m_test_20855@tests2m.com,Cross word,Grade 1,TEB5SMS,4/22/20 3:34
911100221842,s2m_test_20856@tests2m.com,School of India,Grade 4,TEB5SMS,4/22/20 3:34
911100221843,s2m_test_20857@tests2m.com,Delhi public school,Grade 3,TEB5SMS,4/22/20 3:34
911100221844,s2m_test_20858@tests2m.com,S b o a junior college,Grade 2,TEB5SMS,4/22/20 3:34
911100221845,s2m_test_20859@tests2m.com,Mahatma school,Grade 3,TEB5SMS,4/22/20 3:34
911100221846,s2m_test_20860@tests2m.com,Ram's school,Grade 3,TEB5SMS,4/22/20 3:34
911100221847,s2m_test_20861@tests2m.com,Ssrvm,Grade 4,TEB5SMS,4/22/20 3:35
911100221848,s2m_test_20862@tests2m.com,City Montessori School,Grade 4,TEB5SMS,4/22/20 3:35
911100221849,s2m_test_20863@tests2m.com,DAV boys senior secondary school,Grade 1,TEB5SMS,4/22/20 3:35
911100221850,s2m_test_20864@tests2m.com,Vijay millennium,Grade 1,TEB5SMS,4/22/20 3:35
911100221851,s2m_test_20865@tests2m.com,Delhi public school south,Grade 2,TEB5SMS,4/22/20 3:35
911100221852,s2m_test_20866@tests2m.com,Brilliant  national  school,Grade 3,TEB5SMS,4/22/20 3:36
911100221853,s2m_test_20867@tests2m.com,Samashti international school,Grade 4,TEB5SMS,4/22/20 3:36
911100221854,s2m_test_20868@tests2m.com,Delhi public school panvel,Grade 3,TEB5SMS,4/22/20 3:36
911100221855,s2m_test_20869@tests2m.com,GTAVM,Grade 1,TEB5SMS,4/22/20 3:37
911100221856,s2m_test_20870@tests2m.com,Bhakthavatsalam Vidyashram,Grade 3,TEB5SMS,4/22/20 3:37
911100221857,s2m_test_20871@tests2m.com,Skchp,Grade 2,TEB5SMS,4/22/20 3:37
911100221858,s2m_test_20872@tests2m.com,KLES International,Grade 3,TEB5SMS,4/22/20 3:37
911100221859,s2m_test_20873@tests2m.com,D.P.S Panvel,Grade 1,TEB5SMS,4/22/20 3:39
911100221860,s2m_test_20874@tests2m.com,Sri Sri ravishanker vidyamandir,Grade 1,TEB5SMS,4/22/20 3:39
911100221861,s2m_test_20875@tests2m.com,Anupam jha,Grade 3,TEB5SMS,4/22/20 3:40
911100221862,s2m_test_20876@tests2m.com,Delhi public school,Grade 1,TEB5SMS,4/22/20 3:40
911100221863,s2m_test_20877@tests2m.com,Kamala nikatan,Grade 1,TEB5SMS,4/22/20 3:42
911100221864,s2m_test_20878@tests2m.com,SBOA school and junior college,Grade 4,TEB5SMS,4/22/20 3:42
911100221865,s2m_test_20879@tests2m.com,krishnamal ramasubbaiyer school,Grade 3,TEB5SMS,4/22/20 3:43
911100221866,s2m_test_20880@tests2m.com,Delhi public school,Grade 2,TEB5SMS,4/22/20 3:43
911100221867,s2m_test_20881@tests2m.com,Rudro Kalla,Grade 4,TEB5SMS,4/22/20 3:44
911100221868,s2m_test_20882@tests2m.com,Brilliant national school,Grade 3,TEB5SMS,4/22/20 3:44
911100221869,s2m_test_20883@tests2m.com,City Montessori school,Grade 1,TEB5SMS,4/22/20 3:45
911100221870,s2m_test_20884@tests2m.com,Purab sunuwar,Grade 2,TEB5SMS,4/22/20 3:46
911100221871,s2m_test_20885@tests2m.com,Army Public School Golconda Hyderabad,Grade 3,TEB5SMS,4/22/20 3:47
911100221872,s2m_test_20886@tests2m.com,Delhi public school,Grade 2,TEB5SMS,4/22/20 3:49
911100221873,s2m_test_20887@tests2m.com,M b w a,Grade 4,TEB5SMS,4/22/20 3:51
911100221874,s2m_test_20888@tests2m.com,The Shri ram universal school,Grade 2,TEB5SMS,4/22/20 3:52
911100221875,s2m_test_20889@tests2m.com,K L E Society School Gadag,Grade 4,TEB5SMS,4/22/20 3:54
911100221876,s2m_test_20890@tests2m.com,Mahatma CBSC,Grade 3,TEB5SMS,4/22/20 3:55
911100221877,s2m_test_20891@tests2m.com,City Montessori school,Grade 4,TEB5SMS,4/22/20 3:55
911100221878,s2m_test_20892@tests2m.com,S.B.O.A School & Junior College,Grade 1,TEB5SMS,4/22/20 3:56
911100221879,s2m_test_20893@tests2m.com,Lucknow public school,Grade 2,TEB5SMS,4/22/20 3:56
911100221880,s2m_test_20894@tests2m.com,KLE SCHOOL ANKALI,Grade 3,TEB5SMS,4/22/20 3:56
911100221881,s2m_test_20895@tests2m.com,Sri Sri Ravishankar Vidhyamandir,Grade 1,TEB5SMS,4/22/20 3:59
911100221882,s2m_test_20896@tests2m.com,Kle,Grade 2,TEB5SMS,4/22/20 3:59
911100221883,s2m_test_20897@tests2m.com,Mohit manda,Grade 2,TEB5SMS,4/22/20 4:00
911100221884,s2m_test_20898@tests2m.com,The Gurukul Foundation School Kashipur,Grade 2,TEB5SMS,4/22/20 4:00
911100221882,s2m_test_20896@tests2m.com,Kle,Grade 2,TEB5SMS,4/22/20 4:00
911100221885,s2m_test_20899@tests2m.com,Edify School,Grade 3,TEB5SMS,4/22/20 4:01
911100221886,s2m_test_20900@tests2m.com,Rankers e techno school,Grade 1,TEB5SMS,4/22/20 4:02
911100221887,s2m_test_20901@tests2m.com,Kothari international,Grade 3,TEB5SMS,4/22/20 4:02
911100221879,s2m_test_20902@tests2m.com,Lps,Grade 2,TEB5SMS,4/22/20 4:02
911100221888,s2m_test_20903@tests2m.com,KLE international school,Grade 1,TEB5SMS,4/22/20 4:05
911100221889,s2m_test_20904@tests2m.com,Mahavir institute of education and research,Grade 4,TEB5SMS,4/22/20 4:05
911100221890,s2m_test_20905@tests2m.com,Delhi public school,Grade 2,TEB5SMS,4/22/20 4:07
911100221891,s2m_test_20906@tests2m.com,DPS Panvel,Grade 1,TEB5SMS,4/22/20 4:09
911100221892,s2m_test_20907@tests2m.com,Sri Sri Academy,Grade 2,TEB5SMS,4/22/20 4:10
911100221893,s2m_test_20908@tests2m.com,sri sri academy,Grade 1,TEB5SMS,4/22/20 4:11
